,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done,,,PandL_vs_TWAP,PandL_agent,PandL_TWAP
,,,,,,,,,2576,52.98129062,0.025492119,0.016663553
,,,,,,,,,2577,52.98126263,0.025454029,0.016638658
,,,,,,,,,2578,52.98135677,0.025582582,0.01672268
,,,,,,,,,2579,52.98142935,0.025682568,0.01678803
,,,,,,,,,2580,52.98139831,0.025639717,0.016760023
,,,,,,,,,2581,52.9813533,0.025577821,0.016719568
,,,,,,,,,2582,52.98147741,0.025749225,0.016831597
,,,,,,,,,2583,-48.9942865,0.00857714,0.016816037
,,,,,,,,,2584,-100,0,0.01683782
,,,,,,,,,2585,-100,0,0.016993416
,,,,,,,,,2586,-100,0,0.017008975
,,,,,,,,,2587,-100,0,0.017021423
,,,,,,,,,2588,-100,0,0.017041651
,,,,,,,,,2589,-100,0,0.017099843
,,,,,,,,,2590,-100,0,0.017133452
,,,,,,,,,2591,-100,0,0.017164571
,,,,,,,,,2592,-100,0,0.017224942
,,,,,,,,,2593,-100,0,0.017307719
,,,,,,,,,2594,-100,0,0.017254816
,,,,,,,,,2595,-100,0,0.017273488
,,,,,,,,,2596,-100,0,0.017254816
,,,,,,,,,2597,-100,0,0.017235211
,,,,,,,,,2598,-100,0,0.017274733
,,,,,,,,,2599,-100,0,0.017248593
,,,,,,,,,2600,52.98181695,0.026230109,0.0171459
,,,,,,,,,2601,52.98183344,0.026253915,0.017161459
,,,,,,,,,2602,52.98180705,0.026215825,0.017136564
,,,,,,,,,2603,52.98183344,0.026253915,0.017161459
,,,,,,,,,2604,52.98184825,0.02627534,0.017175463
,,,,,,,,,2605,52.98191542,0.026372945,0.017239257
,,,,,,,,,2606,52.98199343,0.026487215,0.017313943
,,,,,,,,,2607,52.98204185,0.026558633,0.017360621
,,,,,,,,,2608,52.98200152,0.026499118,0.017321723
,,,,,,,,,2609,52.98199667,0.026491976,0.017317055
,,,,,,,,,2610,52.98195938,0.026437222,0.017281268
,,,,,,,,,2611,52.98189581,0.026344378,0.017220585
,,,,,,,,,2612,52.98198048,0.02646817,0.017301495
,,,,,,,,,2613,52.98198048,0.02646817,0.017301495
,,,,,,,,,2614,52.98220453,0.026801456,0.017519329
,,,,,,,,,2615,52.98212196,0.026677664,0.017438419
,,,,,,,,,2616,52.98196101,0.026439603,0.017282824
,,,,,,,,,2617,52.98201961,0.026525781,0.017339149
,,,,,,,,,2618,52.98219821,0.026791933,0.017513105
,,,,,,,,,2619,52.98217191,0.026752415,0.017487276
,,,,,,,,,2620,52.98214554,0.026712897,0.017461447
,,,,,,,,,2621,52.98209,0.026630052,0.0174073
,,,,,,,,,2622,52.98220453,0.026801456,0.017519329
,,,,,,,,,2623,52.98224867,0.026868113,0.017562896
,,,,,,,,,2624,52.98223923,0.026853829,0.01755356
,,,,,,,,,2625,52.98214108,0.026706231,0.017457091
,,,,,,,,,2626,52.98220137,0.026796694,0.017516217
,,,,,,,,,2627,52.9820932,0.026634813,0.017410412
,,,,,,,,,2628,52.98207719,0.026611007,0.017394852
,,,,,,,,,2629,52.9820096,0.026511021,0.017329502
,,,,,,,,,2630,52.98203863,0.026553872,0.01735751
,,,,,,,,,2631,52.98204506,0.026563394,0.017363733
,,,,,,,,,2632,52.98199667,0.026491976,0.017317055
,,,,,,,,,2633,-48.99445051,0.008830595,0.017313009
,,,,,,,,,2634,-100,0,0.017242369
,,,,,,,,,2635,-100,0,0.017242369
,,,,,,,,,2636,-100,0,0.017338838
,,,,,,,,,2637,-100,0,0.017363733
,,,,,,,,,2638,-100,0,0.017391741
,,,,,,,,,2639,-100,0,0.017317988
,,,,,,,,,2640,-100,0,0.017307719
,,,,,,,,,2641,-100,0,0.017351908
,,,,,,,,,2642,-100,0,0.017335726
,,,,,,,,,2643,-100,0,0.017348174
,,,,,,,,,2644,-100,0,0.017373069
,,,,,,,,,2645,-100,0,0.017447755
,,,,,,,,,2646,-100,0,0.017405122
,,,,,,,,,2647,-100,0,0.017348174
,,,,,,,,,2648,-100,0,0.017201914
,,,,,,,,,2649,-100,0,0.017251705
,,,,,,,,,2650,52.9819714,0.026454838,0.017292782
,,,,,,,,,2651,52.98204828,0.026568156,0.017366845
,,,,,,,,,2652,52.98187616,0.026315811,0.017201914
,,,,,,,,,2653,52.98187616,0.026315811,0.017201914
,,,,,,,,,2654,52.98179382,0.02619678,0.017124116
,,,,,,,,,2655,52.98188828,0.026333427,0.017213428
,,,,,,,,,2656,52.98174572,0.026127742,0.017078993
,,,,,,,,,2657,52.98181035,0.026220586,0.017139676
,,,,,,,,,2658,52.98136718,0.025596866,0.016732015
,,,,,,,,,2659,52.98136718,0.025596866,0.016732015
,,,,,,,,,2660,52.98147741,0.025749225,0.016831597
,,,,,,,,,2661,52.98152523,0.025815882,0.016875163
,,,,,,,,,2662,52.98151501,0.025801598,0.016865828
,,,,,,,,,2663,52.98148426,0.025758747,0.01683782
,,,,,,,,,2664,52.98142246,0.025673045,0.016781806
,,,,,,,,,2665,52.98162688,0.025958719,0.016968521
,,,,,,,,,2666,52.98171073,0.02607775,0.017046318
,,,,,,,,,2667,52.98166051,0.026006331,0.01699964
,,,,,,,,,2668,52.9815762,0.025887301,0.016921842
,,,,,,,,,2669,52.98148871,0.025764937,0.016841866
,,,,,,,,,2670,52.98156603,0.025873017,0.016912506
,,,,,,,,,2671,52.98156263,0.025868256,0.016909394
,,,,,,,,,2672,52.98156942,0.025877778,0.016915618
,,,,,,,,,2673,52.98159954,0.025920153,0.016943314
,,,,,,,,,2674,52.98151842,0.02580636,0.016868939
,,,,,,,,,2675,52.98154565,0.02584445,0.016893835
,,,,,,,,,2676,52.9814431,0.025701613,0.016800477
,,,,,,,,,2677,52.98146748,0.025735417,0.016822572
,,,,,,,,,2678,52.98151842,0.02580636,0.016868939
,,,,,,,,,2679,52.98145684,0.025720658,0.016812925
,,,,,,,,,2680,52.98152523,0.025815882,0.016875163
,,,,,,,,,2681,52.98156603,0.025873017,0.016912506
,,,,,,,,,2682,52.98161339,0.025939674,0.016956073
,,,,,,,,,2683,-48.99431176,0.008615229,0.016890723
,,,,,,,,,2684,-100,0,0.016854936
,,,,,,,,,2685,-100,0,0.016806701
,,,,,,,,,2686,-100,0,0.016875163
,,,,,,,,,2687,-100,0,0.016762201
,,,,,,,,,2688,-100,0,0.016753799
,,,,,,,,,2689,-100,0,0.016728903
,,,,,,,,,2690,-100,0,0.016660441
,,,,,,,,,2691,-100,0,0.016598203
,,,,,,,,,2692,-100,0,0.016616875
,,,,,,,,,2693,-100,0,0.016616875
,,,,,,,,,2694,-100,0,0.016616875
,,,,,,,,,2695,-100,0,0.016616875
,,,,,,,,,2696,-100,0,0.016389705
,,,,,,,,,2697,-100,0,0.016383481
,,,,,,,,,2698,-100,0,0.015991692
,,,,,,,,,2699,-100,0,0.016091895
,,,,,,,,,2700,52.98077654,0.024810312,0.016217928
,,,,,,,,,2701,2233.554711,0.379848481,0.016277676
,,,,,,,,,2702,52.98093603,0.025017901,0.016353607
,,,,,,,,,2703,52.98085076,0.024906488,0.016280788
,,,,,,,,,2704,52.98075142,0.024777935,0.016196767
,,,,,,,,,2705,52.98080637,0.024848877,0.016243134
,,,,,,,,,2706,52.98079938,0.024839831,0.016237221
,,,,,,,,,2707,52.98093095,0.025011235,0.01634925
,,,,,,,,,2708,52.98093458,0.025015996,0.016352362
,,,,,,,,,2709,52.98100687,0.025111221,0.0164146
,,,,,,,,,2710,52.98094908,0.025035041,0.01636481
,,,,,,,,,2711,52.98099966,0.025101698,0.016408377
,,,,,,,,,2712,52.98102809,0.025139312,0.016432961
,,,,,,,,,2713,52.98102162,0.025130742,0.016427359
,,,,,,,,,2714,52.98099534,0.025095985,0.016404642
,,,,,,,,,2715,52.98094546,0.02503028,0.016361698
,,,,,,,,,2716,52.98085442,0.024911249,0.0162839
,,,,,,,,,2717,52.98078465,0.024820786,0.016224774
,,,,,,,,,2718,52.98077838,0.024812692,0.016219484
,,,,,,,,,2719,-100,0,0.01623411
,,,,,,,,,2720,-100,0,0.016150088
,,,,,,,,,2721,-100,0,0.016212326
,,,,,,,,,2722,-100,0,0.016162536
,,,,,,,,,2723,-100,0,0.016150088
,,,,,,,,,2724,-100,0,0.016143864
,,,,,,,,,2725,-100,0,0.016128305
,,,,,,,,,2726,-100,0,0.016069178
,,,,,,,,,2727,-100,0,0.016028723
,,,,,,,,,2728,-100,0,0.016100297
,,,,,,,,,2729,-100,0,0.016196767
,,,,,,,,,2730,-100,0,0.016235665
,,,,,,,,,2731,-100,0,0.016302572
,,,,,,,,,2732,-100,0,0.016399041
,,,,,,,,,2733,-100,0,0.016243445
,,,,,,,,,2734,-100,0,0.016311907
,,,,,,,,,2735,-100,0,0.016311907
,,,,,,,,,2736,-100,0,0.016515737
,,,,,,,,,2737,-100,0,0.016395929
,,,,,,,,,2738,-100,0,0.016514182
,,,,,,,,,2739,-100,0,0.016685337
,,,,,,,,,2740,-100,0,0.01672268
,,,,,,,,,2741,-100,0,0.01662621
,,,,,,,,,2742,-100,0,0.016724236
,,,,,,,,,2743,-100,0,0.016610651
,,,,,,,,,2744,-100,0,0.016540633
,,,,,,,,,2745,-100,0,0.016554636
,,,,,,,,,2746,-100,0,0.016629322
,,,,,,,,,2747,-100,0,0.016518849
,,,,,,,,,2748,-100,0,0.016470615
,,,,,,,,,2749,-100,0,0.01651107
,,,,,,,,,2750,52.98110003,0.025235013,0.01649551
,,,,,,,,,2751,52.9811214,0.02526358,0.016514182
,,,,,,,,,2752,52.98112495,0.025268341,0.016517293
,,,,,,,,,2753,52.98113561,0.025282625,0.016526629
,,,,,,,,,2754,52.98118309,0.025346425,0.016568329
,,,,,,,,,2755,52.98117991,0.02534214,0.016565528
,,,,,,,,,2756,52.9811569,0.025311192,0.016545301
,,,,,,,,,2757,52.9811647,0.025321667,0.016552147
,,,,,,,,,2758,52.98117814,0.02533976,0.016563972
,,,,,,,,,2759,52.98118168,0.025344521,0.016567084
,,,,,,,,,2760,52.98112851,0.025273103,0.016520405
,,,,,,,,,2761,52.98111072,0.025249296,0.016504846
,,,,,,,,,2762,52.98108932,0.025220729,0.016486174
,,,,,,,,,2763,52.98115938,0.025314525,0.016547479
,,,,,,,,,2764,52.98114626,0.025296909,0.016535965
,,,,,,,,,2765,52.98113917,0.025287386,0.016529741
,,,,,,,,,2766,52.98113206,0.025277864,0.016523517
,,,,,,,,,2767,52.98112317,0.025265961,0.016515737
,,,,,,,,,2768,52.98119228,0.025358805,0.01657642
,,,,,,,,,2769,52.98112495,0.025268341,0.016517293
,,,,,,,,,2770,52.9811214,0.02526358,0.016514182
,,,,,,,,,2771,52.98112851,0.025273103,0.016520405
,,,,,,,,,2772,52.98119934,0.025368327,0.016582644
,,,,,,,,,2773,52.98104998,0.025168356,0.016451943
,,,,,,,,,2774,52.98099966,0.025101698,0.016408377
,,,,,,,,,2775,52.98099966,0.025101698,0.016408377
,,,,,,,,,2776,52.98099966,0.025101698,0.016408377
,,,,,,,,,2777,52.98099966,0.025101698,0.016408377
,,,,,,,,,2778,52.97980059,0.023611435,0.015434348
,,,,,,,,,2779,52.98001416,0.02386378,0.01559928
,,,,,,,,,2780,52.97946102,0.023221015,0.015179172
,,,,,,,,,2781,52.97954489,0.023316239,0.01524141
,,,,,,,,,2782,52.9794146,0.023168641,0.01514494
,,,,,,,,,2783,-48.99370265,0.007782015,0.015256969
,,,,,,,,,2784,-100,0,0.015312984
,,,,,,,,,2785,-100,0,0.015287466
,,,,,,,,,2786,-100,0,0.015163612
,,,,,,,,,2787,-100,0,0.014793294
,,,,,,,,,2788,-100,0,0.014936442
,,,,,,,,,2789,-100,0,0.014880428
,,,,,,,,,2790,-100,0,0.015045359
,,,,,,,,,2791,-100,0,0.015064031
,,,,,,,,,2792,-100,0,0.015109153
,,,,,,,,,2793,-100,0,0.015141829
,,,,,,,,,2794,-100,0,0.015185395
,,,,,,,,,2795,-100,0,0.015230829
,,,,,,,,,2796,-100,0,0.015223049
,,,,,,,,,2797,-100,0,0.015070255
,,,,,,,,,2798,-100,0,0.015222738
,,,,,,,,,2799,-100,0,0.015135605
,,,,,,,,,2800,52.97941883,0.023173403,0.015148052
,,,,,,,,,2801,52.97942601,0.023181497,0.015153343
,,,,,,,,,2802,52.9795198,0.023287672,0.015222738
,,,,,,,,,2803,52.97970648,0.023501927,0.015362774
,,,,,,,,,2804,52.9797147,0.023511449,0.015368998
,,,,,,,,,2805,52.97969003,0.023482882,0.015350327
,,,,,,,,,2806,52.97975569,0.023559062,0.015400117
,,,,,,,,,2807,52.9797516,0.0235543,0.015397005
,,,,,,,,,2808,52.97964877,0.02343527,0.015319208
,,,,,,,,,2809,52.97976387,0.023568584,0.015406341
,,,,,,,,,2810,52.9796529,0.023440031,0.015322319
,,,,,,,,,2811,52.97967561,0.023466218,0.015339435
,,,,,,,,,2812,52.97966529,0.023454315,0.015331655
,,,,,,,,,2813,52.97951561,0.023282911,0.015219626
,,,,,,,,,2814,52.97949885,0.023263866,0.015207179
,,,,,,,,,2815,52.97953653,0.023306717,0.015235186
,,,,,,,,,2816,52.97946523,0.023225776,0.015182283
,,,,,,,,,2817,52.97946523,0.023225776,0.015182283
,,,,,,,,,2818,52.98302756,0.02810127,0.018368881
,,,,,,,,,2819,52.98327548,0.028517877,0.018641173
,,,,,,,,,2820,52.98307487,0.02817983,0.018420227
,,,,,,,,,2821,52.98346729,0.028848782,0.018857451
,,,,,,,,,2822,52.98354063,0.028977335,0.018941473
,,,,,,,,,2823,52.98351354,0.028929723,0.018910353
,,,,,,,,,2824,52.98356223,0.029015425,0.018966368
,,,,,,,,,2825,52.9835784,0.029043992,0.018985039
,,,,,,,,,2826,52.98362671,0.029129694,0.019041054
,,,,,,,,,2827,52.9838106,0.0294606,0.019257332
,,,,,,,,,2828,52.9839904,0.029791505,0.019473609
,,,,,,,,,2829,52.98398016,0.02977246,0.019461162
,,,,,,,,,2830,52.98405309,0.029908631,0.019550162
,,,,,,,,,2831,52.98404395,0.02989149,0.01953896
,,,,,,,,,2832,52.98409688,0.029991,0.019603998
,,,,,,,,,2833,-48.99503688,0.00987378,0.019358469
,,,,,,,,,2834,-100,0,0.019352245
,,,,,,,,,2835,-100,0,0.019365937
,,,,,,,,,2836,-100,0,0.019355357
,,,,,,,,,2837,-100,0,0.019171754
,,,,,,,,,2838,-100,0,0.0193927
,,,,,,,,,2839,-100,0,0.019370916
,,,,,,,,,2840,-100,0,0.019476721
,,,,,,,,,2841,-100,0,0.019364692
,,,,,,,,,2842,-100,0,0.019297786
,,,,,,,,,2843,-100,0,0.019290007
,,,,,,,,,2844,-100,0,0.019400479
,,,,,,,,,2845,-100,0,0.019535225
,,,,,,,,,2846,-100,0,0.019585638
,,,,,,,,,2847,-100,0,0.019579414
,,,,,,,,,2848,-100,0,0.019299342
,,,,,,,,,2849,-100,0,0.019258265
,,,,,,,,,2850,52.98390294,0.029629623,0.019367804
,,,,,,,,,2851,52.98384454,0.029522496,0.019297786
,,,,,,,,,2852,52.98403861,0.029881492,0.019532424
,,,,,,,,,2853,52.9837962,0.029434413,0.019240216
,,,,,,,,,2854,52.98355684,0.029005903,0.018960144
,,,,,,,,,2855,52.98329361,0.028548825,0.0186614
,,,,,,,,,2856,52.98291468,0.027915582,0.018247516
,,,,,,,,,2857,52.98291468,0.027915582,0.018247516
,,,,,,,,,2858,52.98291468,0.027915582,0.018247516
,,,,,,,,,2859,52.98305999,0.028155072,0.018404045
,,,,,,,,,2860,52.98327408,0.028515497,0.018639617
,,,,,,,,,2861,52.98346729,0.028848782,0.018857451
,,,,,,,,,2862,52.98330196,0.028563109,0.018670736
,,,,,,,,,2863,52.98329918,0.028558348,0.018667624
,,,,,,,,,2864,52.98314464,0.02829648,0.018496469
,,,,,,,,,2865,52.98329193,0.028545968,0.018659533
,,,,,,,,,2866,52.98321805,0.028420272,0.018577379
,,,,,,,,,2867,52.98308487,0.028196494,0.018431119
,,,,,,,,,2868,52.98318707,0.028367899,0.018543148
,,,,,,,,,2869,52.98288695,0.027870351,0.018217953
,,,,,,,,,2870,52.98270437,0.027576107,0.018025637
,,,,,,,,,2871,52.98261222,0.027429937,0.017930101
,,,,,,,,,2872,52.98243541,0.027153786,0.01774961
,,,,,,,,,2873,52.98234658,0.027017139,0.017660299
,,,,,,,,,2874,52.98242894,0.027143788,0.017743075
,,,,,,,,,2875,52.9823767,0.027063323,0.017690484
,,,,,,,,,2876,52.982509,0.027268056,0.017824296
,,,,,,,,,2877,52.98262398,0.027448506,0.017942238
,,,,,,,,,2878,52.98249984,0.027253772,0.017814961
,,,,,,,,,2879,52.98237143,0.027055229,0.017685194
,,,,,,,,,2880,52.9825729,0.027368041,0.017889646
,,,,,,,,,2881,52.98269631,0.027563252,0.018017235
,,,,,,,,,2882,52.98265256,0.027493738,0.017971801
,,,,,,,,,2883,-48.99469855,0.009243711,0.01812304
,,,,,,,,,2884,-100,0,0.017967444
,,,,,,,,,2885,-100,0,0.017964332
,,,,,,,,,2886,-100,0,0.017936325
,,,,,,,,,2887,-100,0,0.018054578
,,,,,,,,,2888,-100,0,0.017964955
,,,,,,,,,2889,-100,0,0.017930101
,,,,,,,,,2890,-100,0,0.017840478
,,,,,,,,,2891,-100,0,0.017892758
,,,,,,,,,2892,-100,0,0.017811849
,,,,,,,,,2893,-100,0,0.017948773
,,,,,,,,,2894,-100,0,0.017998563
,,,,,,,,,2895,-100,0,0.017883423
,,,,,,,,,2896,-100,0,0.017734051
,,,,,,,,,2897,-100,0,0.017821184
,,,,,,,,,2898,-100,0,0.017821184
,,,,,,,,,2899,-100,0,0.017821184
,,,,,,,,,2900,52.98250595,0.027263294,0.017821184
,,,,,,,,,2901,52.98307058,0.028172688,0.018415559
,,,,,,,,,2902,52.98302181,0.028091748,0.018362657
,,,,,,,,,2903,52.983062,0.028158405,0.018406224
,,,,,,,,,2904,52.98297941,0.028021758,0.018316912
,,,,,,,,,2905,52.982865,0.027834641,0.018194614
,,,,,,,,,2906,52.98297362,0.028012235,0.018310688
,,,,,,,,,2907,52.98297565,0.028015568,0.018312866
,,,,,,,,,2908,52.98303905,0.028120315,0.018381328
,,,,,,,,,2909,52.98300885,0.028070322,0.018348653
,,,,,,,,,2910,52.98303963,0.028121267,0.018381951
,,,,,,,,,2911,52.98303561,0.028114601,0.018377594
,,,,,,,,,2912,52.98303618,0.028115554,0.018378217
,,,,,,,,,2913,52.98305627,0.028148882,0.0184
,,,,,,,,,2914,52.98304766,0.028134599,0.018390664
,,,,,,,,,2915,52.98305254,0.028142693,0.018395954
,,,,,,,,,2916,52.98310911,0.028236965,0.01845757
,,,,,,,,,2917,2386.538586,0.459921843,0.018496469
,,,,,,,,,2918,-100,0,0.018456014
,,,,,,,,,2919,-100,0,0.018434231
,,,,,,,,,2920,-100,0,0.018396888
,,,,,,,,,2921,-100,0,0.018387552
,,,,,,,,,2922,-100,0,0.018452902
,,,,,,,,,2923,-100,0,0.018496469
,,,,,,,,,2924,-100,0,0.018540036
,,,,,,,,,2925,-100,0,0.018592938
,,,,,,,,,2926,-100,0,0.018536613
,,,,,,,,,2927,-100,0,0.018468462
,,,,,,,,,2928,-100,0,0.018521364
,,,,,,,,,2929,-100,0,0.018462238
,,,,,,,,,2930,-100,0,0.018490245
,,,,,,,,,2931,-100,0,0.01845228
,,,,,,,,,2932,-100,0,0.018490245
,,,,,,,,,2933,-100,0,0.018524476
,,,,,,,,,2934,-100,0,0.018488689
,,,,,,,,,2935,-100,0,0.018393465
,,,,,,,,,2936,-100,0,0.01844979
,,,,,,,,,2937,-100,0,0.018555595
,,,,,,,,,2938,-100,0,0.018580491
,,,,,,,,,2939,-100,0,0.018630281
,,,,,,,,,2940,-100,0,0.018630281
,,,,,,,,,2941,-100,0,0.018630281
,,,,,,,,,2942,-100,0,0.01711478
,,,,,,,,,2943,-100,0,0.017068413
,,,,,,,,,2944,-100,0,0.0174073
,,,,,,,,,2945,-100,0,0.017441531
,,,,,,,,,2946,-100,0,0.017562896
,,,,,,,,,2947,-100,0,0.01732639
,,,,,,,,,2948,-100,0,0.017273177
,,,,,,,,,2949,-100,0,0.017174529
,,,,,,,,,2950,52.98200313,0.026501499,0.017323279
,,,,,,,,,2951,52.98182685,0.026244392,0.017155235
,,,,,,,,,2952,52.98201509,0.026519115,0.017334793
,,,,,,,,,2953,52.98221874,0.026822881,0.017533333
,,,,,,,,,2954,52.98210919,0.026658619,0.017425972
,,,,,,,,,2955,52.98216048,0.026735275,0.017476073
,,,,,,,,,2956,52.98205471,0.026577678,0.017373069
,,,,,,,,,2957,52.9820209,0.026527685,0.017340394
,,,,,,,,,2958,52.98192847,0.02639199,0.017251705
,,,,,,,,,2959,52.98180044,0.026206303,0.01713034
,,,,,,,,,2960,52.98183014,0.026249154,0.017158347
,,,,,,,,,2961,52.98176665,0.026157738,0.017098599
,,,,,,,,,2962,52.98175071,0.026134884,0.017083661
,,,,,,,,,2963,52.98182751,0.026245345,0.017155858
,,,,,,,,,2964,52.98187944,0.026320572,0.017205026
,,,,,,,,,2965,52.98195938,0.026437222,0.017281268
,,,,,,,,,2966,52.98196101,0.026439603,0.017282824
,,,,,,,,,2967,52.98204346,0.026561014,0.017362177
,,,,,,,,,2968,52.98202896,0.026539588,0.017348174
,,,,,,,,,2969,52.98202251,0.026530066,0.01734195
,,,,,,,,,2970,52.98207077,0.026601484,0.017388629
,,,,,,,,,2971,52.9821028,0.026649096,0.017419748
,,,,,,,,,2972,52.98218871,0.02677765,0.017503769
,,,,,,,,,2973,52.98226125,0.026887158,0.017575343
,,,,,,,,,2974,52.98236429,0.027044278,0.017678036
,,,,,,,,,2975,52.98230511,0.026953815,0.01761891
,,,,,,,,,2976,52.9822832,0.026920486,0.017597127
,,,,,,,,,2977,52.98231791,0.026973336,0.017631669
,,,,,,,,,2978,52.9823767,0.027063323,0.017690484
,,,,,,,,,2979,52.98233506,0.026999523,0.017648784
,,,,,,,,,2980,52.98229886,0.026944292,0.017612686
,,,,,,,,,2981,52.98229886,0.026944292,0.017612686
,,,,,,,,,2982,52.98229886,0.026944292,0.017612686
,,,,,,,,,2983,-48.99454493,0.008983431,0.017612686
,,,,,,,,,2984,-100,0,0.017197868
,,,,,,,,,2985,-100,0,0.016778694
,,,,,,,,,2986,-100,0,0.016769358
,,,,,,,,,2987,-100,0,0.01664177
,,,,,,,,,2988,-100,0,0.016596647
,,,,,,,,,2989,-100,0,0.016760023
,,,,,,,,,2990,-100,0,0.016534409
,,,,,,,,,2991,-100,0,0.016439496
,,,,,,,,,2992,-100,0,0.016436384
,,,,,,,,,2993,-100,0,0.016330579
,,,,,,,,,2994,-100,0,0.01636481
,,,,,,,,,2995,-100,0,0.016305683
,,,,,,,,,2996,-100,0,0.016374146
,,,,,,,,,2997,-100,0,0.016280788
,,,,,,,,,2998,-100,0,0.016174983
,,,,,,,,,2999,-100,0,0.016249669
,,,,,,,,,3000,52.98092369,0.025001713,0.016343026
,,,,,,,,,3001,52.9810643,0.025187401,0.016464391
,,,,,,,,,3002,52.98099245,0.025092176,0.016402153
,,,,,,,,,3003,52.98101047,0.025115982,0.016417712
,,,,,,,,,3004,52.98086174,0.024920772,0.016290124
,,,,,,,,,3005,52.98058242,0.024562252,0.016055797
,,,,,,,,,3006,52.98053829,0.024506545,0.016019388
,,,,,,,,,3007,52.98021154,0.024101841,0.015754875
,,,,,,,,,3008,52.98016845,0.024049468,0.015720644
,,,,,,,,,3009,52.98023106,0.024125647,0.015770435
,,,,,,,,,3010,52.98001416,0.02386378,0.01559928
,,,,,,,,,3011,52.98017238,0.024054229,0.015723756
,,,,,,,,,3012,52.98017552,0.024058038,0.015726246
,,,,,,,,,3013,52.97999021,0.023835213,0.015580608
,,,,,,,,,3014,52.97985745,0.023678092,0.015477915
,,,,,,,,,3015,52.97956867,0.023343378,0.015259148
,,,,,,,,,3016,52.97990996,0.023739988,0.01551837
,,,,,,,,,3017,52.97985745,0.023678092,0.015477915
,,,,,,,,,3018,52.97997821,0.023820929,0.015571272
,,,,,,,,,3019,52.97984935,0.02366857,0.015471691
,,,,,,,,,3020,52.97959239,0.023370517,0.015276886
,,,,,,,,,3021,52.97997421,0.023816168,0.01556816
,,,,,,,,,3022,52.9803474,0.024268484,0.015863792
,,,,,,,,,3023,52.9803474,0.024268484,0.015863792
,,,,,,,,,3024,52.9803474,0.024268484,0.015863792
,,,,,,,,,3025,52.9803474,0.024268484,0.015863792
,,,,,,,,,3026,52.98004004,0.023894728,0.015619507
,,,,,,,,,3027,52.98089458,0.024963623,0.016318131
,,,,,,,,,3028,52.98104281,0.025158833,0.016445719
,,,,,,,,,3029,52.98082511,0.02487316,0.016259005
,,,,,,,,,3030,52.98088729,0.024954101,0.016311907
,,,,,,,,,3031,52.98060986,0.024597009,0.016078514
,,,,,,,,,3032,52.98062448,0.024615577,0.01609065
,,,,,,,,,3033,-48.99402442,0.008201003,0.016078514
,,,,,,,,,3034,-100,0,0.016504846
,,,,,,,,,3035,-100,0,0.016476839
,,,,,,,,,3036,-100,0,0.016377257
,,,,,,,,,3037,-100,0,0.016451943
,,,,,,,,,3038,-100,0,0.016131416
,,,,,,,,,3039,-100,0,0.01620299
,,,,,,,,,3040,-100,0,0.016081626
,,,,,,,,,3041,-100,0,0.015944702
,,,,,,,,,3042,-100,0,0.015997604
,,,,,,,,,3043,-100,0,0.015985157
,,,,,,,,,3044,-100,0,0.016112745
,,,,,,,,,3045,-100,0,0.016237221
,,,,,,,,,3046,-100,0,0.016305683
,,,,,,,,,3047,-100,0,0.016324355
,,,,,,,,,3048,-100,0,0.016229442
,,,,,,,,,3049,-100,0,0.016274564
,,,,,,,,,3050,52.98086539,0.024925533,0.016293236
,,,,,,,,,3051,52.98088,0.024944578,0.016305683
,,,,,,,,,3052,52.98090187,0.024973145,0.016324355
,,,,,,,,,3053,52.9808727,0.024935056,0.01629946
,,,,,,,,,3054,52.98081776,0.024863637,0.016252781
,,,,,,,,,3055,52.98087671,0.024940293,0.016302883
,,,,,,,,,3056,52.98091424,0.024989334,0.016334935
,,,,,,,,,3057,52.98092187,0.024999332,0.01634147
,,,,,,,,,3058,52.98092005,0.024996952,0.016339914
,,,,,,,,,3059,52.98093095,0.025011235,0.01634925
,,,,,,,,,3060,52.98103204,0.025144549,0.016436384
,,,,,,,,,3061,52.98105105,0.025169784,0.016452877
,,,,,,,,,3062,52.98099966,0.025101698,0.016408377
,,,,,,,,,3063,52.98073662,0.02475889,0.016184319
,,,,,,,,,3064,52.98036281,0.024287529,0.01587624
,,,,,,,,,3065,52.98036281,0.024287529,0.01587624
,,,,,,,,,3066,52.98036281,0.024287529,0.01587624
,,,,,,,,,3067,52.97949885,0.023263866,0.015207179
,,,,,,,,,3068,52.97881385,0.022511592,0.014715497
,,,,,,,,,3069,52.97873741,0.022430651,0.014662594
,,,,,,,,,3070,52.97831867,0.02199738,0.01437941
,,,,,,,,,3071,52.9783795,0.022059276,0.014419865
,,,,,,,,,3072,52.97792696,0.02160696,0.014124234
,,,,,,,,,3073,52.9779464,0.021626005,0.014136681
,,,,,,,,,3074,103.9434771,0.029431222,0.014431068
,,,,,,,,,3075,52.97804307,0.021721229,0.014198919
,,,,,,,,,3076,52.97797065,0.021649811,0.014152241
,,,,,,,,,3077,52.97822442,0.021902156,0.014317172
,,,,,,,,,3078,52.97791723,0.021597437,0.01411801
,,,,,,,,,3079,52.97811979,0.021797409,0.01424871
