,state_time,state_inventory,action,reward,next_state - Inventory,next_state - Time,done
378,0.8,0.3,0.1,0.00488461965750921,0.9,0.2,False
379,0.9,0.2,0.2,-0.03934199876208168,1.0,0.0,True
380,0.0,1.0,0.25,-0.07999105286546368,0.1,0.75,False
381,0.1,0.75,0.15,-0.010399407227538952,0.2,0.6,False
382,0.2,0.6,0.05,0.008763728197559065,0.3,0.55,False
383,0.3,0.55,0.05,0.008662155406370515,0.4,0.5,False
384,0.4,0.5,0.0,0.0,0.5,0.5,False
385,0.5,0.5,0.2,-0.04000857020425655,0.6,0.3,False
386,0.6,0.3,0.0,0.0,0.7,0.3,False
387,0.7,0.3,0.0,0.0,0.8,0.3,False
388,0.8,0.3,0.0,0.0,0.9,0.3,False
389,0.9,0.3,0.3,-0.13458434509355802,1.0,0.0,True
390,0.0,1.0,0.0,0.0,0.1,1.0,False
391,0.1,1.0,0.0,0.0,0.2,1.0,False
392,0.2,1.0,0.0,0.0,0.3,1.0,False
393,0.3,1.0,0.05,0.009382687393864355,0.4,0.95,False
394,0.4,0.95,0.05,0.009192238410385817,0.5,0.9,False
395,0.5,0.9,0.2,-0.038516719833674565,0.6,0.7,False
396,0.6,0.7,0.3,-0.13338927772223025,0.7,0.4,False
397,0.7,0.4,0.0,0.0,0.8,0.4,False
398,0.8,0.4,0.4,-0.2770080464695519,0.9,0.0,False
399,0.9,0.0,0.0,0.0,1.0,0.0,True
400,0.0,1.0,0.15,-0.010351794981669292,0.1,0.85,False
401,0.1,0.85,0.2,-0.039230903521719214,0.2,0.65,False
402,0.2,0.65,0.25,-0.08074491342506628,0.3,0.4,False
403,0.3,0.4,0.15,-0.011089784792648674,0.4,0.25,False
404,0.4,0.25,0.0,0.0,0.5,0.25,False
405,0.5,0.25,0.05,0.009128755415892961,0.6,0.2,False
406,0.6,0.2,0.0,0.0,0.7,0.2,False
407,0.7,0.2,0.15,-0.003305182592962898,0.8,0.05,False
408,0.8,0.05,0.05,0.011453820089193604,0.9,0.0,False
409,0.9,0.0,0.0,0.0,1.0,0.0,True
410,0.0,1.0,0.0,0.0,0.1,1.0,False
411,0.1,1.0,0.1,0.009788680982081892,0.2,0.9,False
412,0.2,0.9,0.1,0.010486993921503245,0.3,0.8,False
413,0.3,0.8,0.0,0.0,0.4,0.8,False
414,0.4,0.8,0.2,-0.0271405672205558,0.5,0.6,False
415,0.5,0.6,0.05,0.011872014315415243,0.6,0.55,False
416,0.6,0.55,0.1,0.011256725229729075,0.7,0.45,False
417,0.7,0.45,0.0,0.0,0.8,0.45,False
418,0.8,0.45,0.45,-0.34698703756606225,0.9,0.0,False
419,0.9,0.0,0.0,0.0,1.0,0.0,True
420,0.0,1.0,0.2,-0.028359440714818565,0.1,0.8,False
421,0.1,0.8,0.15,-0.0036575132123982113,0.2,0.65,False
422,0.2,0.65,0.15,-0.0034718254535066745,0.3,0.5,False
423,0.3,0.5,0.15,-0.00380511117459411,0.4,0.35,False
424,0.4,0.35,0.0,0.0,0.5,0.35,False
425,0.5,0.35,0.1,0.009550619752733702,0.6,0.25,False
426,0.6,0.25,0.0,0.0,0.7,0.25,False
427,0.7,0.25,0.05,0.010406350680061582,0.8,0.2,False
428,0.8,0.2,0.2,-0.0337554952467108,0.9,0.0,False
